Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Ks_Gemelo;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
24/05/2016;34;113,1200;18,3100;6,8400;11,8450;72,2000;1,8700;0,8640;3,3500;1,0000;0,4520;3,9300;0,0472
25/05/2016;35;117,1000;17,9600;4,9700;10,9600;72,7000;2,2600;0,4520;3,9300;1,0000;0,0000;4,2800;0,0360
26/05/2016;36;122,0450;19,8900;6,9700;11,8050;64,8400;1,7800;0,0000;4,2800;1,0000;0,0000;4,4000;0,0200
27/05/2016;37;127,2250;20,3600;7,7700;12,9775;63,7900;2,1000;0,0000;4,4000;1,0000;11,2860;2,3100;0,0335
28/05/2016;38;129,3750;14,3000;7,6400;12,5975;86,3000;2,0300;11,2860;2,3100;1,0000;0,4340;2,6800;0,0519
29/05/2016;39;131,8900;15,0300;5,2400;12,2600;79,9900;2,5300;0,4340;2,6800;1,0000;0,0000;3,9000;0,0355
30/05/2016;40;135,7000;17,6200;3,9800;11,6050;73,8000;2,5500;0,0000;3,9000;1,0000;0,0000;4,7900;0,0363
31/05/2016;41;141,5450;21,6900;4,7000;11,2750;64,4100;1,5700;0,0000;4,7900;1,0000;0,0000;4,8200;0,0548
01/06/2016;42;147,8250;22,5600;3,5800;11,8750;59,1100;1,1100;0,0000;4,8200;1,0000;0,0570;4,8900;0,0293
02/06/2016;43;155,0050;24,3600;4,7100;13,0875;61,4300;1,1000;0,0570;4,8900;1,0000;0,0000;4,8700;0,0200
03/06/2016;44;162,2200;24,4300;8,8400;14,5300;64,3000;1,5900;0,0000;4,8700;1,0000;0,3220;4,5700;0,0376
04/06/2016;45;169,2250;24,0100;9,3300;15,4775;70,2000;1,4600;0,3220;4,5700;1,0000;0,0000;4,3000;0,0327
05/06/2016;46;176,0050;23,5600;8,5100;16,2175;70,1000;1,2000;0,0000;4,3000;1,0000;0,0000;4,2300;0,0255
06/06/2016;47;183,2750;23,5600;10,9800;16,6050;66,7800;1,5300;0,0000;4,2300;1,0000;0,0000;5,3300;0,0374
07/06/2016;48;192,1200;27,6900;8,5700;16,9750;63,1800;1,1500;0,0000;5,3300;1,0000;0,0000;5,6400;0,0474
08/06/2016;49;201,8200;29,1600;10,2400;17,8925;59,9500;1,0600;0,0000;5,6400;1,0000;0,0000;5,5000;0,0399
09/06/2016;50;211,8850;28,2200;11,9100;18,9625;60,7300;1,6500;0,0000;5,5000;1,0000;0,0000;5,6700;0,0446
10/06/2016;51;219,0150;22,8900;11,3700;19,0100;62,7300;3,0500;0,0000;5,6700;1,0000;0,3060;5,6800;0,0672
11/06/2016;52;225,5600;23,0900;7,0400;18,3900;60,7800;2,3700;0,3060;5,6800;1,0000;0,0000;4,4800;0,0349
12/06/2016;53;233,0850;22,8100;12,2400;17,6875;67,2200;2,7700;0,0000;4,4800;1,0000;0,0000;5,9100;0,0442
13/06/2016;54;240,7800;22,8300;12,5600;16,9300;64,5100;4,5500;0,0000;5,9100;1,0000;0,1840;3,8200;0,0324
14/06/2016;55;245,9250;20,2900;9,3100;16,0525;69,8800;3,1500;0,1840;3,8200;1,0000;0,3950;2,3000;0,0273
15/06/2016;56;247,3450;12,8400;7,4400;14,6250;82,2000;2,7600;0,3950;2,3000;1,0000;0,0000;3,2300;0,0312
16/06/2016;57;250,5650;16,4400;6,0400;12,7625;76,4000;3,1800;0,0000;3,2300;1,0000;0,0000;3,4700;0,0328
17/06/2016;58;253,8500;16,5700;5,1100;11,1350;73,8000;3,4300;0,0000;3,4700;1,0000;0,5940;4,2200;0,0454
18/06/2016;59;258,5950;19,4900;5,6300;10,7575;68,5500;2,1200;0,5940;4,2200;1,0000;0,0000;4,5500;0,0752
19/06/2016;60;266,2750;25,3600;3,6400;11,8950;66,7300;1,1600;0,0000;4,5500;1,0000;0,7170;5,5700;0,0293
20/06/2016;61;275,6550;28,7600;8,1700;14,1725;60,8600;1,1600;0,7170;5,5700;1,0000;0,0000;6,1700;0,0338
21/06/2016;62;286,4400;31,1600;11,5700;16,9275;57,7700;1,4600;0,0000;6,1700;1,0000;0,6410;6,4800;0,0391
22/06/2016;63;298,4900;32,1000;14,1000;19,7900;50,7000;1,6900;0,6410;6,4800;1,0000;0,0000;6,8400;0,0459
23/06/2016;64;309,6200;29,0300;13,2300;21,4550;60,8400;2,7700;0,0000;6,8400;1,0000;0,0000;5,3400;0,0440
24/06/2016;65;318,3550;26,7600;10,7100;21,2425;64,9200;1,7300;0,0000;5,3400;1,0000;0,0000;5,0500;0,0593
25/06/2016;66;326,2550;25,3000;10,5000;20,0150;63,0200;1,5800;0,0000;5,0500;1,0000;0,0000;5,4000;0,0200
26/06/2016;67;333,5050;24,5000;7,0400;18,0625;57,3700;1,5300;0,0000;5,4000;1,0000;0,2580;5,7300;0,0200
27/06/2016;68;342,8150;28,6200;4,1100;17,2475;48,6000;1,1300;0,2580;5,7300;1,0000;0,0000;6,4100;0,0326
28/06/2016;69;352,8150;30,2900;8,7100;17,7475;54,1500;1,8500;0,0000;6,4100;1,0000;0,0000;6,5900;0,0565
29/06/2016;70;361,8950;28,1600;9,8400;18,2325;58,1800;2,4900;0,0000;6,5900;1,0000;0,6180;5,6700;0,0200
30/06/2016;71;370,8750;27,9600;9,5700;19,0375;60,0100;1,8800;0,6180;5,6700;1,0000;0,4390;6,7000;0,0200
01/07/2016;72;380,9700;28,4900;11,7000;19,4775;60,1200;2,7600;0,4390;6,7000;1,0000;0,0000;6,0100;0,0486
02/07/2016;73;390,4050;27,8900;10,9800;19,1625;60,4400;1,7100;0,0000;6,0100;1,0000;0,0000;6,2000;0,0437
03/07/2016;74;400,1850;29,5600;9,3700;19,4000;56,2000;1,7200;0,0000;6,2000;1,0000;0,1350;5,5700;0,0236
04/07/2016;75;411,5150;29,4900;13,1700;19,9625;59,5400;2,1000;0,1350;5,5700;1,0000;0,0000;5,6100;0,0252
05/07/2016;76;422,3750;28,7600;12,9600;20,2275;69,1300;1,5100;0,0000;5,6100;1,0000;0,0000;6,1000;0,0255
06/07/2016;77;433,8000;29,2200;13,6300;20,6225;68,0800;2,2600;0,0000;6,1000;1,0000;0,2120;5,4000;0,0417
07/07/2016;78;445,7600;29,2900;14,6300;21,0025;65,6100;1,5400;0,2120;5,4000;1,0000;0,2490;6,4300;0,0306
08/07/2016;79;457,6450;31,0900;13,7700;21,1850;60,2700;1,9000;0,2490;6,4300;1,0000;0,0000;6,1600;0,0474
09/07/2016;80;468,8650;31,4900;12,4400;21,7075;58,0100;1,4500;0,0000;6,1600;1,0000;0,1390;7,0000;0,0200
10/07/2016;81;481,1150;31,1600;14,5000;22,2950;56,9100;2,6500;0,1390;7,0000;1,0000;0,0000;5,3400;0,0271
11/07/2016;82;489,9450;25,2300;12,4300;21,6175;64,6200;2,8100;0,0000;5,3400;1,0000;0,0000;5,5800;0,0231
12/07/2016;83;496,4900;23,0900;9,0400;20,1400;62,6300;2,6800;0,0000;5,5800;1,0000;0,0000;5,2000;0,0362
13/07/2016;84;502,2050;21,4300;5,0400;17,9750;58,4900;2,4200;0,0000;5,2000;1,0000;0,0000;5,2100;0,0319
14/07/2016;85;509,6200;24,8300;6,3800;16,1225;58,1400;1,4100;0,0000;5,2100;1,0000;0,1490;5,3900;0,0520
15/07/2016;86;517,9650;26,6900;6,7800;15,6425;52,6100;1,1300;0,1490;5,3900;1,0000;0,0000;5,8000;0,0200
16/07/2016;87;527,6750;29,4200;7,2400;16,4900;49,3300;1,2900;0,0000;5,8000;1,0000;0,0000;6,2300;0,0407
17/07/2016;88;538,3250;31,9500;11,3000;18,5375;50,2900;1,4200;0,0000;6,2300;1,0000;0,1120;6,5000;0,0484
18/07/2016;89;550,0750;33,7500;13,5000;20,7000;48,0700;1,5600;0,1120;6,5000;1,0000;0,0040;6,8500;0,0678
19/07/2016;90;561,9300;32,3500;13,7100;22,3475;47,3100;2,1000;0,0040;6,8500;1,0000;0,1480;6,9500;0,0328
20/07/2016;91;574,3800;30,5500;14,9000;23,1175;49,9000;2,4400;0,1480;6,9500;1,0000;0,0700;4,9300;0,0449
21/07/2016;92;583,4800;26,3000;11,9000;22,2275;65,3100;1,8500;0,0700;4,9300;1,0000;0,1020;5,2000;0,0200
22/07/2016;93;591,1950;25,4300;9,9000;20,5225;66,1600;2,5600;0,1020;5,2000;1,0000;0,4600;5,3000;0,0200
23/07/2016;94;599,5400;26,6900;7,9700;19,1725;61,1000;1,4500;0,4600;5,3000;1,0000;0,7880;5,3200;0,0527
24/07/2016;95;608,9000;28,1500;10,5700;18,4800;64,2900;1,2300;0,7880;5,3200;1,0000;0,2020;5,5900;0,0399
25/07/2016;96;619,3550;29,8100;11,1000;19,0650;59,2300;1,2400;0,2020;5,5900;1,0000;0,0000;5,9300;0,0577
26/07/2016;97;630,2400;31,3500;11,7700;20,1800;56,6600;1,4200;0,0000;5,9300;1,0000;0,0000;5,7300;0,0200
27/07/2016;98;641,2600;30,6200;12,0400;20,9850;57,4600;1,4100;0,0000;5,7300;1,0000;0,4410;5,7600;0,0478
28/07/2016;99;651,5450;31,0800;10,5700;21,4950;55,4100;1,3800;0,4410;5,7600;1,0000;0,2210;6,0700;0,0680
29/07/2016;100;663,3600;32,8900;13,6300;22,1375;55,7500;1,6400;0,2210;6,0700;1,0000;0,0000;5,5900;0,0463
30/07/2016;101;675,0450;30,3500;13,3700;22,2525;60,4900;1,8000;0,0000;5,5900;1,0000;0,2310;5,0800;0,0441
31/07/2016;102;683,7000;25,8100;11,5000;21,7450;66,8600;1,6700;0,2310;5,0800;1,0000;0,2570;5,1100;0,0401
01/08/2016;103;692,5900;27,4100;10,3700;21,0525;66,3600;1,2800;0,2570;5,1100;1,0000;0,0000;5,6000;0,0200
02/08/2016;104;702,8750;30,6800;10,5700;20,4550;58,7100;1,4200;0,0000;5,6000;1,0000;0,2560;6,0100;0,0603
03/08/2016;105;714,0600;31,4800;12,3700;20,2825;54,8700;1,8600;0,2560;6,0100;1,0000;0,0000;5,4300;0,0308
04/08/2016;106;722,9500;26,2800;11,5000;20,3500;66,2500;3,7500;0,0000;5,4300;1,0000;0,0000;4,8900;0,0476
05/08/2016;107;730,7900;25,6800;7,1800;19,9075;62,9300;1,3300;0,0000;4,8900;1,0000;0,2630;5,0600;0,0200
06/08/2016;108;740,1650;28,7500;8,8300;19,2850;62,5100;1,0400;0,2630;5,0600;1,0000;0,7280;6,2300;0,0223
07/08/2016;109;750,1650;32,4800;9,7700;19,1450;54,1100;1,7800;0,7280;6,2300;1,0000;0,0540;5,7600;0,0615
08/08/2016;110;760,2800;31,0200;10,2300;19,5025;49,0800;1,5400;0,0540;5,7600;1,0000;0,0000;5,0000;0,0348
09/08/2016;111;768,5450;24,7600;11,7700;19,7525;66,5800;3,1400;0,0000;5,0000;1,0000;0,0000;4,8200;0,0618
10/08/2016;112;775,4550;23,8200;5,0400;18,7200;61,8900;1,9600;0,0000;4,8200;1,0000;0,0170;4,4000;0,0388
11/08/2016;113;782,1650;23,4200;3,6400;16,9950;65,7000;1,4500;0,0170;4,4000;1,0000;0,1190;4,9900;0,0200
12/08/2016;114;790,7700;27,2100;7,4300;16,1200;60,5000;1,4200;0,1190;4,9900;1,0000;0,0000;5,3200;0,0534
13/08/2016;115;800,6750;29,8100;9,4300;16,6025;56,7800;1,4500;0,0000;5,3200;1,0000;0,3760;5,6900;0,0312
14/08/2016;116;812,0250;30,6800;12,7000;18,4300;56,8700;2,0100;0,3760;5,6900;1,0000;0,0000;4,9600;0,0505
15/08/2016;117;824,1150;29,3500;14,8300;20,1450;59,1600;1,6100;0,0000;4,9600;1,0000;0,4480;4,9300;0,0404
16/08/2016;118;834,0400;28,2800;11,5700;20,7925;61,5200;1,4300;0,4480;4,9300;1,0000;0,0270;4,8000;0,0200
17/08/2016;119;843,4250;26,1400;12,6300;20,5200;67,6400;2,5800;0,0270;4,8000;1,0000;0,0000;4,2200;0,0425
18/08/2016;120;851,6650;26,4800;9,8300;19,4275;69,3500;1,2400;0,0000;4,2200;1,0000;0,3680;3,2200;0,0729
19/08/2016;121;858,7900;23,1500;11,1000;18,6300;68,7400;1,8600;0,3680;3,2200;1,0000;0,6730;5,0200;0,0474
20/08/2016;122;865,9650;24,3500;9,3000;17,7075;61,6100;2,3400;0,6730;5,0200;1,0000;0,0000;4,1800;0,0391
21/08/2016;123;873,5050;25,0800;6,9100;16,9475;70,4000;1,0900;0,0000;4,1800;1,0000;0,5270;4,9500;0,0561
22/08/2016;124;883,3950;29,6100;10,1700;17,4825;61,6500;1,3300;0,5270;4,9500;1,0000;0,7140;5,2700;0,0432
23/08/2016;125;894,4450;31,5500;12,1000;18,5125;56,0500;1,5600;0,7140;5,2700;1,0000;0,0000;5,2200;0,0431
24/08/2016;126;906,7300;30,7500;14,5700;19,9600;62,5800;2,1600;0,0000;5,2200;1,0000;0,0000;4,9500;0,0236
25/08/2016;127;918,6900;29,7500;14,1700;21,4800;60,0400;1,7900;0,0000;4,9500;1,0000;0,7110;3,6800;0,0435
26/08/2016;128;928,4800;25,5500;14,0300;21,3600;76,2000;1,7800;0,7110;3,6800;1,0000;0,4020;5,2500;0,0555
27/08/2016;129;939,5050;29,8100;12,2400;21,0350;64,8500;2,0600;0,4020;5,2500;1,0000;0,5600;4,9300;0,0275
28/08/2016;130;949,1650;27,5500;11,7700;20,3000;66,2300;1,9600;0,5600;4,9300;1,0000;0,4110;3,9400;0,0614
29/08/2016;131;956,2100;24,0900;8,1000;18,8375;69,4400;1,3400;0,4110;3,9400;1,0000;0,0000;4,0300;0,0386
30/08/2016;132;963,5150;24,6100;7,1100;17,9375;69,5400;1,3200;0,0000;4,0300;1,0000;0,6910;3,8100;0,0267
31/08/2016;133;971,7550;26,4800;9,6300;17,1725;69,0500;1,2100;0,6910;3,8100;1,0000;0,0000;4,3300;0,0550
01/09/2016;134;981,0300;28,5500;9,8300;17,1100;67,0300;1,2400;0,0000;4,3300;1,0000;0,0000;4,3400;0,0357
02/09/2016;135;991,7900;29,5500;11,9700;18,2775;65,4000;1,2600;0,0000;4,3400;1,0000;0,4060;4,4600;0,0514
03/09/2016;136;1003,4750;30,8200;13,3700;19,7025;65,1600;1,3900;0,4060;4,4600;1,0000;1,0300;4,1900;0,0356
04/09/2016;137;1015,0250;30,0800;13,1000;20,4775;62,8500;1,2600;1,0300;4,1900;1,0000;0,0510;4,3200;0,0391
05/09/2016;138;1025,0250;30,0200;9,3000;20,5400;61,5100;1,2300;0,0510;4,3200;1,0000;0,0000;4,5500;0,0474
06/09/2016;139;1035,9100;32,0800;11,7700;20,6175;60,7200;1,3000;0,0000;4,5500;1,0000;0,0450;5,1000;0,0444
07/09/2016;140;1047,1600;31,6800;12,5000;20,7475;54,9800;1,8900;0,0450;5,1000;1,0000;0,0000;3,7000;0,0200
08/09/2016;141;1055,6900;24,4200;12,6400;20,0625;72,7000;1,8000;0,0000;3,7000;1,0000;0,5300;3,8800;0,0232
09/09/2016;142;1063,7300;26,0800;8,7600;19,4625;67,6900;1,3800;0,5300;3,8800;1,0000;0,2100;3,5700;0,0539
10/09/2016;143;1071,1700;24,8800;8,0300;18,3325;69,7900;1,4400;0,2100;3,5700;1,0000;0,2260;3,6000;0,0380
11/09/2016;144;1079,3400;26,3400;9,6300;17,2950;71,2000;1,3500;0,2260;3,6000;1,0000;0,0000;4,0100;0,0321
12/09/2016;145;1088,4450;28,2100;9,5000;17,4150;66,5200;1,4700;0,0000;4,0100;1,0000;0,0000;1,5500;0,0200
13/09/2016;146;1091,1950;15,5000;6,1600;16,1700;86,9000;2,4200;0,0000;1,5500;1,0000;0,0000;1,8400;0,0238
14/09/2016;147;1092,2450;12,1000;7,1600;14,3425;79,7000;3,3100;0,0000;1,8400;1,0000;0,4420;2,0500;0,0200
15/09/2016;148;1094,3600;14,2300;8,0700;12,7450;76,9000;4,0400;0,4420;2,0500;1,0000;0,0000;3,5100;0,0385
16/09/2016;149;1099,8000;20,8800;7,8300;11,5725;74,5000;2,7100;0,0000;3,5100;1,0000;0,8830;2,1600;0,0310
17/09/2016;150;1104,1750;18,7500;5,1700;11,4400;77,8000;0,9100;0,8830;2,1600;1,0000;0,2900;2,8600;0,0255
18/09/2016;151;1109,5850;20,8200;3,9000;12,1050;74,0000;1,1400;0,2900;2,8600;1,0000;0,3630;2,8500;0,0390
19/09/2016;152;1115,2950;21,4200;3,8400;12,3425;76,2000;0,9900;0,3630;2,8500;1,0000;0,0000;2,7600;0,0455
20/09/2016;153;1120,9700;21,3500;6,7000;12,2375;76,6000;0,9600;0,0000;2,7600;1,0000;0,0000;3,2000;0,0714
21/09/2016;154;1127,5100;23,0800;5,7700;12,9225;72,6000;1,3500;0,0000;3,2000;1,0000;0,2610;2,4100;0,0200
22/09/2016;155;1132,8550;20,6900;6,6400;13,4250;75,4000;1,1400;0,2610;2,4100;1,0000;0,0000;2,9300;0,0574
23/09/2016;156;1139,3300;22,9500;5,9700;13,8275;73,2000;1,0400;0,0000;2,9300;1,0000;0,4900;3,0500;0,0546
24/09/2016;157;1145,3450;22,0300;5,2400;14,0250;67,5000;1,8700;0,4900;3,0500;1,0000;0,2340;2,7000;0,0283
25/09/2016;158;1150,4550;20,2200;7,4900;13,8650;74,6000;1,3300;0,2340;2,7000;1,0000;0,3090;2,7900;0,0430
26/09/2016;159;1155,6000;20,2900;8,8300;13,7825;71,2000;1,6800;0,3090;2,7900;1,0000;0,0580;3,3300;0,0331
27/09/2016;160;1162,6600;24,1200;8,8800;14,2050;74,1800;2,0800;0,0580;3,3300;1,0000;0,1470;2,7900;0,0428
28/09/2016;161;1169,5000;23,6800;5,8400;14,1700;77,2000;1,2200;0,1470;2,7900;1,0000;0,0000;2,8700;0,0626
29/09/2016;162;1176,3750;23,7500;7,5100;14,4500;70,5000;1,1900;0,0000;2,8700;1,0000;0,5560;2,8000;0,0491
30/09/2016;163;1182,9200;23,0900;6,9100;14,7150;70,9000;1,7200;0,5560;2,8000;1,0000;0,3270;2,7800;0,0476
01/10/2016;164;1187,4650;19,0900;6,0900;14,0750;67,0000;2,1200;0,3270;2,7800;1,0000;0,0000;2,5000;0,0335
02/10/2016;165;1192,7100;20,4900;4,7700;13,4425;72,5000;1,1400;0,0000;2,5000;1,0000;0,0000;2,7800;0,0200
03/10/2016;166;1198,7500;22,0800;3,9000;12,7900;72,2000;1,4700;0,0000;2,7800;1,0000;0,0000;3,0900;0,0369
04/10/2016;167;1205,5250;23,5500;5,5100;12,4150;69,3700;1,6600;0,0000;3,0900;1,0000;0,0000;2,1800;0,0581
05/10/2016;168;1211,1700;21,2900;4,5000;12,2750;75,7000;1,0500;0,0000;2,1800;1,0000;0,0000;2,3800;0,0200
06/10/2016;169;1216,9450;21,5500;6,7100;12,8075;68,6200;1,1100;0,0000;2,3800;1,0000;0,4790;2,8600;0,0242
07/10/2016;170;1223,5200;23,1500;3,1000;12,8350;61,6000;1,4800;0,4790;2,8600;1,0000;0,0000;2,3900;0,0419
08/10/2016;171;1229,2600;21,4800;3,7000;12,5900;71,4000;1,3000;0,0000;2,3900;1,0000;0,0000;1,7300;0,0252
09/10/2016;172;1233,5700;18,6200;3,8400;12,0875;79,2000;0,8900;0,0000;1,7300;1,0000;0,0000;1,7800;0,0281
10/10/2016;173;1237,2800;17,4200;1,7000;10,7875;78,9000;0,9700;0,0000;1,7800;1,0000;0,0000;1,7600;0,0336
11/10/2016;174;1241,3250;18,0900;1,0400;10,2700;75,8000;1,3300;0,0000;1,7600;1,0000;0,9930;0,8600;0,0200
12/10/2016;175;1242,5750;12,5000;8,7600;9,8825;93,6000;1,7200;0,9930;0,8600;1,0000;2,9150;1,4300;0,0254
13/10/2016;176;1245,3550;15,5600;8,0300;10,1200;85,9000;1,6600;2,9150;1,4300;1,0000;0,1120;2,1300;0,0506
14/10/2016;177;1248,4950;16,2800;5,3700;10,4350;75,3000;2,0300;0,1120;2,1300;1,0000;0,0060;1,2600;0,0204
15/10/2016;178;1250,3200;13,6500;5,7100;10,5050;84,3000;2,4500;0,0060;1,2600;1,0000;0,1120;1,3100;0,0200
16/10/2016;179;1253,0350;15,4300;9,1000;10,8100;86,3000;2,3300;0,1120;1,3100;1,0000;0,0000;0,9800;0,0305
17/10/2016;180;1255,7500;15,4300;8,3600;10,9300;89,5000;0,9300;0,0000;0,9800;1,0000;0,0000;1,4100;0,0510
18/10/2016;181;1259,9250;18,3500;9,5700;11,7375;83,7000;1,0300;0,0000;1,4100;1,0000;0,1600;1,4900;0,0370
19/10/2016;182;1264,1350;18,4200;8,3600;12,1975;81,3000;0,9800;0,1600;1,4900;1,0000;0,9420;1,3500;0,0330
20/10/2016;183;1267,4800;16,6900;4,4400;11,9000;80,4000;1,0100;0,9420;1,3500;1,0000;0,0030;1,1000;0,0407
21/10/2016;184;1269,9200;14,8800;3,2300;11,0175;84,6000;0,7000;0,0030;1,1000;1,0000;0,6820;0,8200;0,0200
22/10/2016;185;1271,1350;12,4300;5,6400;10,0925;92,9000;1,7300;0,6820;0,8200;1,0000;6,5510;1,3100;0,0474
23/10/2016;186;1272,8850;13,5000;7,0900;9,6325;86,4000;2,9800;6,5510;1,3100;1,0000;1,2990;0,8800;0,0458
24/10/2016;187;1273,7650;11,7600;6,5700;9,2050;90,7000;1,6900;1,2990;0,8800;1,0000;0,6000;1,1800;0,0339
25/10/2016;188;1277,4150;17,3000;8,1000;9,9775;87,1000;1,2000;0,6000;1,1800;1,0000;0,0000;1,6400;0,0551
26/10/2016;0;0,0000;22,4300;6,9700;10,9675;78,7000;0,8900;0,0000;1,6400;1,0000;0,0000;1,7400;0,0231
27/10/2016;0;0,0000;21,4900;7,1000;11,5300;78,9000;1,1700;0,0000;1,7400;1,0000;0,0000;1,7500;0,0569
28/10/2016;0;0,0000;23,6100;6,2400;12,4500;73,4000;0,9100;0,0000;1,7500;1,0000;0,0000;1,6500;0,0423
29/10/2016;0;0,0000;24,3400;5,5700;12,8375;75,8000;0,8000;0,0000;1,6500;1,0000;0,0000;1,6200;0,0350
30/10/2016;0;0,0000;22,7500;3,3700;12,3975;74,0000;0,8700;0,0000;1,6200;1,0000;0,0000;1,6200;0,0397
31/10/2016;0;0,0000;21,6300;2,0500;11,6550;69,6600;0,9000;0,0000;1,6200;1,0000;0,0000;1,1700;0,0384
01/11/2016;0;0,0000;17,8900;0,7800;10,6825;72,2000;0,7100;0,0000;1,1700;1,0000;0,0000;1,3200;0,0583
02/11/2016;0;0,0000;19,3600;3,7700;9,8875;74,0000;0,8100;0,0000;1,3200;1,0000;0,0000;1,2000;0,0238
03/11/2016;0;0,0000;17,6200;2,3000;9,3225;79,5000;1,0100;0,0000;1,2000;1,0000;0,0000;0,5900;0,0286
04/11/2016;0;0,0000;11,8300;3,0300;9,1425;94,5000;1,5700;0,0000;0,5900;1,0000;0,0000;1,1300;0,0555
05/11/2016;0;0,0000;11,5700;0,9800;8,7025;84,1000;2,3800;0,0000;1,1300;1,0000;0,0000;1,0300;0,0311
06/11/2016;0;0,0000;8,2300;-0,2900;7,1425;83,0000;3,2700;0,0000;1,0300;1,0000;0,0000;1,1500;0,0535
07/11/2016;0;0,0000;7,8300;-1,0300;5,4700;77,1000;2,7800;0,0000;1,1500;1,0000;0,0000;1,2300;0,0655
08/11/2016;0;0,0000;8,6300;-1,1000;4,2550;77,8000;3,3300;0,0000;1,2300;1,0000;0,0000;1,2900;0,0340
09/11/2016;0;0,0000;10,1600;1,0300;4,0750;78,7000;3,3300;0,0000;1,2900;1,0000;0,0000;1,2500;0,0502
10/11/2016;0;0,0000;11,9600;-1,6300;4,5250;82,5000;2,7600;0,0000;1,2500;1,0000;0,0000;0,8900;0,0227
11/11/2016;0;0,0000;11,6900;-1,9000;4,8975;85,5000;1,3600;0,0000;0,8900;1,0000;0,0000;0,5400;0,0513
12/11/2016;0;0,0000;9,5000;0,8400;5,3625;93,4000;0,6300;0,0000;0,5400;1,0000;0,0000;0,9100;0,0430
13/11/2016;0;0,0000;14,6900;-1,3000;5,2400;86,2000;1,1700;0,0000;0,9100;1,0000;0,0000;0,9400;0,0471
14/11/2016;0;0,0000;14,4200;-1,7000;5,0100;82,7000;1,0600;0,0000;0,9400;1,0000;0,0000;0,9000;0,0303
15/11/2016;0;0,0000;14,7600;-3,1000;5,1550;77,3000;0,8800;0,0000;0,9000;1,0000;0,0000;1,1600;0,0200
16/11/2016;0;0,0000;19,6200;-0,1600;5,7250;78,1000;1,0600;0,0000;1,1600;1,0000;0,0000;1,0200;0,0475
17/11/2016;0;0,0000;16,6300;1,3100;6,3250;79,2000;1,1800;0,0000;1,0200;1,0000;0,0000;1,1900;0,0200
18/11/2016;0;0,0000;11,5000;2,5800;7,2050;75,6000;2,4500;0,0000;1,1900;1,0000;0,0000;1,1500;0,0352
19/11/2016;0;0,0000;10,0900;-0,4300;7,4150;77,5000;2,7500;0,0000;1,1500;1,0000;2,5000;0,6100;0,0541
20/11/2016;0;0,0000;10,4300;6,3700;7,4400;93,4000;3,7400;2,5000;0,6100;1,0000;0,7000;0,9000;0,0429
21/11/2016;0;0,0000;8,9000;-2,3700;6,5750;86,4000;2,8400;0,7000;0,9000;1,0000;0,0000;0,5800;0,0692
22/11/2016;0;0,0000;6,3700;-3,1000;4,9900;86,2000;1,2000;0,0000;0,5800;1,0000;0,0000;1,0400;0,0554
23/11/2016;0;0,0000;6,2400;0,1100;4,5000;76,0000;2,8400;0,0000;1,0400;1,0000;0,0000;0,6300;0,0302
24/11/2016;0;0,0000;3,7000;1,7000;3,1550;90,1000;2,7700;0,0000;0,6300;1,0000;0,0000;0,9400;0,0404
25/11/2016;0;0,0000;7,7000;-0,5600;2,7525;83,1000;2,7500;0,0000;0,9400;1,0000;0,0000;0,7500;0,0393
26/11/2016;0;0,0000;7,2300;2,8300;3,6300;82,4000;3,1800;0,0000;0,7500;1,0000;0,0000;1,0500;0,0200
27/11/2016;0;0,0000;11,8300;2,1700;4,5550;82,4000;3,0400;0,0000;1,0500;1,0000;0,0000;0,7500;0,0259
28/11/2016;0;0,0000;11,7600;-1,7700;4,8475;81,9000;1,2600;0,0000;0,7500;1,0000;0,0000;0,6200;0,0316
29/11/2016;0;0,0000;9,1600;1,5800;5,4425;81,4000;1,0600;0,0000;0,6200;1,0000;0,0000;0,9200;0,0200
30/11/2016;0;0,0000;11,1000;2,9000;5,8975;80,5000;2,0900;0,0000;0,9200;1,0000;0,0000;0,5500;0,0407
01/12/2016;0;0,0000;10,5700;0,4300;5,6725;87,1000;0,9300;0,0000;0,5500;1,0000;0,0000;0,4700;0,0363
02/12/2016;0;0,0000;8,7000;-0,0900;5,9675;89,8000;0,8000;0,0000;0,4700;1,0000;0,0000;0,6900;0,0200
03/12/2016;0;0,0000;11,5600;1,7700;6,2700;83,0000;1,5200;0,0000;0,6900;1,0000;0,1800;0,6000;0,0461
04/12/2016;0;0,0000;9,7700;5,9700;6,5100;91,7000;2,7900;0,1800;0,6000;1,0000;0,0000;0,7000;0,0507
05/12/2016;0;0,0000;12,4300;2,6300;6,9425;89,0000;1,5300;0,0000;0,7000;1,0000;0,0000;0,5000;0,0434
06/12/2016;0;0,0000;12,9000;0,1700;7,1900;88,7100;0,9000;0,0000;0,5000;1,0000;0,0000;0,3400;0,0351
07/12/2016;0;0,0000;8,9700;-1,1600;6,3625;95,3000;0,9200;0,0000;0,3400;1,0000;0,0000;0,3600;0,0489
08/12/2016;0;0,0000;8,6300;-1,3000;5,2050;95,5000;1,0400;0,0000;0,3600;1,0000;0,0000;0,3000;0,0502
