Fecha;Dias_Plantacion;GDU_Acumulado;Temp_Max_C;Temp_Min_C;Temp_Suelo_C;Humedad_Relativa_pct;Velocidad_Viento_ms;Precipitacion_Hoy_mm;ETo_mm;Precip_Manana_mm;ETo_Manana_mm;Precio_Agua_Hoy
04/04/2018;0;0,0000;13,0300;3,6400;7,7050;83,6000;4,5700;0,0000;2,3600;0,7100;2,2374;0,0447
05/04/2018;0;0,0000;13,5000;-1,1000;7,3125;81,4000;2,0700;0,0000;2,4900;0,0000;3,0003;0,0342
06/04/2018;0;0,0000;17,4400;4,3100;7,6725;74,5000;3,6400;0,0000;3,4000;0,5700;2,4452;0,0413
07/04/2018;0;0,0000;12,7000;1,4400;7,5800;81,0000;2,7800;0,0000;2,3800;0,5750;2,3926;0,0528
08/04/2018;0;0,0000;11,5000;0,2400;7,1525;84,9000;1,7600;0,0000;2,0200;9,2490;1,8319;0,0578
09/04/2018;0;0,0000;10,1000;2,1700;6,9150;89,3000;1,8100;5,3000;1,6300;3,5700;2,4727;0,0200
10/04/2018;0;0,0000;8,9000;0,1700;5,5375;84,0000;3,2300;2,1500;2,0400;0,0000;2,8963;0,0369
11/04/2018;0;0,0000;11,4900;-0,0300;5,1950;78,2000;4,7800;0,0000;2,7600;0,0000;1,1832;0,0309
12/04/2018;0;0,0000;9,1700;0,4300;4,9775;91,4000;2,1600;0,0000;1,3100;2,0430;1,3297;0,0605
13/04/2018;0;0,0000;10,9600;4,2400;5,2600;93,4000;1,2100;2,3100;1,3900;0,0000;2,7052;0,0645
14/04/2018;0;0,0000;13,8300;2,0400;6,2700;83,6000;2,0900;0,0000;2,4400;0,0000;2,2470;0,0372
15/04/2018;0;0,0000;14,6300;5,5000;7,3200;76,4000;2,7800;0,0000;2,4500;0,0000;3,3233;0,0200
16/04/2018;0;0,0000;14,1700;2,6400;8,0825;74,3000;2,3600;0,0000;3,1100;0,6150;4,4612;0,0549
17/04/2018;1;4,4450;18,8900;1,0400;9,0200;74,7000;1,8500;0,6770;3,6100;0,0000;4,1561;0,0385
18/04/2018;2;10,7250;22,5600;3,7800;10,2600;70,6000;1,6600;0,0000;4,1700;0,0000;4,2694;0,0386
19/04/2018;3;16,3050;21,1600;7,7000;11,4500;68,3600;2,5300;0,0150;4,2200;0,0000;4,9078;0,0409
20/04/2018;4;21,1850;19,7600;6,9000;12,9150;68,8300;2,7500;0,0000;4,2200;0,0000;2,4504;0,0287
21/04/2018;5;24,4350;16,5000;5,2400;13,3075;79,1000;1,5100;0,2870;2,5000;0,0000;3,3536;0,0326
22/04/2018;6;29,0150;19,1600;5,9100;12,9500;82,6000;1,4200;0,3170;2,7200;1,0660;3,3509;0,0409
23/04/2018;7;35,5950;23,1600;5,5100;13,0350;73,7000;1,6100;0,0000;4,3300;0,7740;4,1364;0,0200
24/04/2018;8;42,7750;24,3600;6,7800;13,5275;68,5900;1,4000;0,6670;4,4200;1,1680;5,0946;0,0373
25/04/2018;9;50,3900;25,2300;7,2400;14,3600;71,0000;1,8900;0,8930;4,9100;0,0000;4,4433;0,0503
26/04/2018;10;55,1000;19,4200;3,3800;14,3500;72,7000;1,5600;0,4040;3,9100;0,6840;3,2770;0,0298
27/04/2018;11;58,4500;16,7000;4,3700;13,5125;59,7400;3,6100;0,6470;4,3100;0,7690;2,2091;0,0750
28/04/2018;12;59,1350;11,3700;2,3700;11,3625;78,7000;2,1100;0,8580;2,1900;1,2440;1,1832;0,0441
29/04/2018;13;59,1350;8,9100;1,4400;8,7425;86,8000;2,6200;1,6950;1,5800;0,2230;1,4222;0,0539
30/04/2018;14;59,1350;8,9100;-0,3600;6,6650;85,9000;1,8600;0,3880;1,5700;0,7180;3,3384;0,0297
01/05/2018;15;60,5850;12,9000;-2,0300;5,4350;69,8000;1,8400;0,5410;3,2100;0,0000;2,3693;0,0417
02/05/2018;16;62,3000;13,4300;4,0400;5,7800;76,1000;4,2700;0,1300;2,8000;0,6800;3,1565;0,0377
03/05/2018;17;63,9150;13,2300;1,6400;6,6625;70,9000;3,4900;0,2170;3,5000;0,1980;4,0253;0,0576
04/05/2018;18;67,5650;17,3000;-2,4300;7,8525;66,7500;1,4100;0,0000;3,7500;0,1880;3,9055;0,0686
05/05/2018;19;72,5750;20,0200;0,3700;9,0675;71,6000;1,7900;0,0800;4,0800;0,0000;4,1299;0,0200
06/05/2018;20;78,9550;22,7600;5,1700;10,5125;71,0000;1,5100;0,0000;4,3600;1,1320;3,9484;0,0336
07/05/2018;21;86,0050;24,1000;7,7700;12,5025;69,7700;1,6000;0,5810;4,6100;0,1570;4,4755;0,0556
08/05/2018;22;92,2500;22,4900;7,9700;14,1750;71,1000;1,9400;0,0000;4,2400;0,1540;3,8603;0,0517
09/05/2018;23;97,8300;21,1600;4,5800;14,5125;70,8000;2,3500;0,0000;4,2000;0,0000;3,3970;0,0404
10/05/2018;24;101,8400;18,0200;2,7800;13,6100;67,6100;1,6100;0,0000;4,1200;0,0000;4,1285;0,0200
11/05/2018;25;107,1850;20,6900;2,0500;12,5100;67,2300;1,9800;0,0870;3,9100;0,3020;3,5044;0,0513
12/05/2018;26;108,1350;11,9000;3,0400;10,7650;62,3900;5,2900;0,0000;4,0700;0,3350;3,6118;0,0339
13/05/2018;27;108,8150;11,3600;0,9800;9,3350;74,6000;4,2200;0,0000;2,8300;0,0000;5,8459;0,0369
14/05/2018;28;111,7350;15,8400;3,1100;9,2000;68,6000;3,2100;0,0000;4,1600;0,0000;4,5342;0,0295
15/05/2018;29;117,2150;20,9600;-0,9600;8,9075;56,9200;1,2800;0,0000;4,5400;0,3540;4,5757;0,0359
16/05/2018;30;122,7250;21,0200;0,5100;9,9300;62,7900;1,4300;0,0000;4,4400;0,5250;5,2298;0,0530
17/05/2018;31;128,1700;20,8900;4,7700;11,3325;71,2000;1,9500;0,4410;4,0200;0,3800;3,3471;0,0327
18/05/2018;32;133,5500;20,7600;6,9000;12,0300;77,6000;1,9300;0,3710;4,0100;0,0000;3,9954;0,0408
19/05/2018;33;139,9650;22,8300;5,5100;12,8750;72,4000;1,6400;0,1880;4,7000;0,0660;4,8185;0,0299
20/05/2018;34;145,6800;21,4300;5,0400;13,3150;60,4800;1,3500;0,1520;4,7700;0,0000;4,0361;0,0724
21/05/2018;35;151,4100;21,4600;4,6600;13,7075;70,0000;1,6400;0,0000;4,1200;0,4020;2,9371;0,0393
22/05/2018;36;158,3900;23,9600;7,3000;14,5350;64,0500;1,6700;0,6130;5,0600;0,0980;4,8193;0,0200
23/05/2018;37;164,7350;22,6900;8,4400;14,8300;73,2000;1,4600;0,0000;3,9500;6,1070;2,2537;0,0241
24/05/2018;38;170,0450;20,6200;6,9700;14,9300;79,6000;2,0400;8,4850;3,3400;5,1750;1,4418;0,0553
25/05/2018;39;172,2600;14,4300;8,5700;14,3950;95,6000;1,8300;5,5550;1,4300;0,0000;2,6348;0,0726
26/05/2018;40;176,0800;17,6400;8,6400;13,4350;88,4000;0,9800;0,2650;2,7500;3,4840;2,4725;0,0578
27/05/2018;41;181,0900;20,0200;8,5700;12,9700;87,2000;1,2700;4,0620;2,9900;10,3640;2,2100;0,0365
28/05/2018;42;185,1900;17,3000;10,9000;12,5900;93,9000;1,1700;14,1740;1,8400;0,3030;4,4305;0,0702
29/05/2018;43;190,9200;20,3600;11,1000;13,1800;85,3000;1,1400;0,0000;3,7900;0,1350;3,4384;0,0286
30/05/2018;44;194,4650;17,0900;9,0400;13,3425;86,5000;2,4400;0,0000;2,8500;0,5390;1,8317;0,0206
31/05/2018;45;197,4150;15,9000;7,9000;12,9975;88,0000;1,3200;0,0000;2,1300;0,7880;3,0447;0,0200
01/06/2018;46;201,5600;18,2900;8,3000;13,0050;88,6000;1,7000;0,1480;2,8400;0,2780;4,2336;0,0511
02/06/2018;47;207,4050;21,6900;8,9100;13,3725;75,9000;1,5000;0,0000;4,7400;0,4800;3,4285;0,0215
03/06/2018;48;212,3850;19,9600;9,3700;13,7525;78,9000;2,2300;0,0000;4,3300;6,3110;3,2500;0,0635
04/06/2018;49;214,6350;14,5000;8,2400;13,4275;86,8000;1,7700;4,6270;2,4400;11,3330;2,2093;0,0393
05/06/2018;50;216,7500;14,2300;6,9100;12,6925;92,5000;1,4800;19,4840;2,0000;0,0400;3,6095;0,0287
06/06/2018;51;221,5600;19,6200;6,5700;12,0625;79,6300;1,7100;0,0000;3,5100;3,2500;2,6909;0,0236
07/06/2018;52;224,7450;16,3700;8,3700;11,5550;92,6000;1,7800;2,7150;2,2600;3,5650;3,0172;0,0358
08/06/2018;53;228,9650;18,4400;9,9100;12,2575;91,9000;2,8300;2,7520;2,7100;0,0000;2,8280;0,0222
09/06/2018;54;232,5750;17,2200;7,5700;12,6250;84,9000;1,7600;0,0000;3,0900;5,2450;2,6985;0,0351
10/06/2018;55;236,3850;17,6200;9,2400;12,3050;92,6000;1,3900;8,6530;2,6600;0,0000;3,4509;0,0245
11/06/2018;56;241,3950;20,0200;9,7700;12,6275;81,2000;2,0100;0,0000;3,7700;0,0000;5,1370;0,0460
12/06/2018;57;246,9750;21,1600;8,5100;13,0850;72,4000;2,9400;0,0000;5,0300;0,0000;3,6063;0,0457
13/06/2018;58;252,5550;21,1600;5,5100;13,6875;71,5000;1,2500;0,0000;4,5900;0,5870;5,5208;0,0356
14/06/2018;59;260,0350;24,9600;6,4400;14,6300;74,2000;1,0700;0,0150;5,0300;0,6560;5,9618;0,0693
15/06/2018;60;267,5150;24,9600;8,9700;15,4300;71,1000;1,1200;0,1920;5,1300;0,0000;4,7314;0,0364
16/06/2018;61;275,8250;26,6200;9,3100;16,0325;70,3000;1,0200;0,4820;5,2900;0,0000;5,3134;0,0334
17/06/2018;62;284,4050;27,1600;9,2400;17,1400;66,6100;0,9700;0,3490;5,3600;0,6190;5,3746;0,0200
18/06/2018;63;293,8200;28,8300;9,2400;18,0250;64,6100;1,0100;0,4340;5,5400;0,6110;3,5386;0,0619
19/06/2018;64;302,3000;26,9600;9,8400;18,2825;69,5900;0,9900;0,0000;5,3600;0,0000;6,3198;0,0487
20/06/2018;65;312,9200;30,2900;11,2400;19,1375;64,4700;1,2400;0,0000;5,6500;7,9420;6,4429;0,0450
21/06/2018;66;324,5150;28,8900;14,3000;19,9275;72,0000;1,5600;11,7140;5,5400;0,0000;6,7910;0,0485
22/06/2018;67;335,5500;28,9600;13,1100;20,3725;72,7000;1,3800;0,4180;5,6900;0,6390;5,2007;0,0606
23/06/2018;68;346,5700;32,1600;12,0400;21,0800;64,0700;0,8700;0,8490;5,7200;0,0000;5,7232;0,0300
24/06/2018;69;357,5250;32,3000;11,9100;21,3900;59,5300;0,8700;0,0000;5,7400;0,0000;4,2025;0,0200
25/06/2018;70;369,0450;31,9600;13,0400;21,8250;55,0600;1,1200;0,0000;5,8700;0,5280;4,1931;0,0292
26/06/2018;71;381,1000;30,8300;14,1100;22,0150;68,4800;1,6700;0,6050;5,9000;0,0000;4,1402;0,0514
27/06/2018;72;391,2050;26,9000;13,3100;21,7650;74,9000;1,1300;0,2150;4,9600;12,3470;4,1352;0,0447
28/06/2018;73;401,2450;26,1700;13,9100;20,5800;83,7000;1,5700;13,8670;3,9000;1,8760;3,9107;0,0604
29/06/2018;74;410,6150;26,3700;12,3700;19,5050;77,1000;1,2900;0,0830;5,0300;2,7780;3,7522;0,0381
30/06/2018;75;417,9500;22,0300;12,6400;18,3475;83,7000;1,8600;2,1550;3,5100;1,3660;2,9786;0,0412
01/07/2018;76;424,1150;21,6900;10,6400;17,1750;85,6000;1,7600;1,1930;3,3400;0,2560;2,5025;0,0800
02/07/2018;77;429,2250;20,2200;9,4400;16,4850;88,3000;1,6400;0,0560;2,5800;0,3580;4,5552;0,0481
03/07/2018;78;435,9400;23,4300;8,4400;15,8500;77,9000;1,1700;0,0000;4,2500;4,1360;3,8688;0,0411
04/07/2018;79;442,2050;22,0900;10,4400;15,4175;82,8000;1,7700;3,6550;3,6800;0,5660;4,1639;0,0475
05/07/2018;80;449,0200;23,6300;8,7700;15,7225;73,0000;1,3600;0,7170;4,8900;0,0000;4,4353;0,0273
06/07/2018;81;456,7600;24,7000;10,7800;16,4350;75,7000;1,3900;0,1320;4,3300;0,0870;4,1148;0,0631
07/07/2018;82;465,3650;26,0300;11,1800;16,9225;74,7000;1,7500;0,0000;4,4100;0,8980;6,1035;0,0458
08/07/2018;83;475,3300;28,3600;11,5700;17,9275;71,0000;1,9200;0,7750;5,3700;0,2010;3,4766;0,0212
09/07/2018;84;485,3950;28,8900;11,2400;18,9500;63,4600;1,8700;0,1790;5,9300;0,6340;5,8763;0,0368
10/07/2018;85;495,9650;28,6300;12,5100;19,6800;66,5800;1,3100;0,0000;5,5200;13,3940;2,5743;0,0200
11/07/2018;86;502,5650;21,1600;12,0400;19,1200;84,0000;2,0900;9,0680;2,8700;0,3030;5,0366;0,0651
12/07/2018;87;510,6800;26,2300;9,7100;18,8300;71,2000;1,0500;0,6070;4,9800;0,7850;4,3649;0,0419
13/07/2018;88;520,8100;28,1600;12,1000;18,3250;77,0000;2,1100;0,0000;5,0800;0,2440;4,8595;0,0257
14/07/2018;89;530,0200;28,0400;10,3800;17,9925;70,8000;1,4400;0,0960;5,3800;0,2250;4,3462;0,0475
15/07/2018;90;538,1200;24,3600;11,8400;18,4200;76,9000;2,4400;0,0000;5,1300;0,9250;5,6293;0,0560
16/07/2018;91;546,7200;24,9000;12,3000;18,4675;69,4100;2,3100;0,0060;5,4500;0,6700;5,9182;0,0455
17/07/2018;92;555,5600;26,7700;10,9100;18,6050;68,6000;1,2300;0,0000;5,2200;0,0000;5,2768;0,0434
18/07/2018;93;565,2950;27,4300;12,0400;18,7500;71,1000;1,7100;0,0350;5,3800;0,3380;4,3159;0,0298
19/07/2018;94;574,7650;26,7000;12,2400;18,9825;74,2000;1,7200;0,0000;4,8100;1,9960;3,4422;0,0403
20/07/2018;95;582,0950;22,8900;11,7700;18,3725;81,0000;2,0100;1,6060;3,3200;0,4460;2,4210;0,0509
21/07/2018;96;586,5450;18,9000;8,8400;17,3025;78,7000;1,3800;0,7420;2,7400;0,0000;5,2188;0,0570
22/07/2018;97;594,6800;26,0300;10,2400;16,7425;72,8000;1,1500;0,1210;4,9900;0,7220;6,3789;0,0628
23/07/2018;98;604,0450;28,6900;10,0400;17,0375;67,4300;1,3800;0,7950;5,4500;0,4460;6,0051;0,0200
24/07/2018;99;614,8450;29,0300;12,5700;18,2700;65,0600;1,3200;0,0000;5,5600;0,0300;4,6427;0,0765
25/07/2018;100;625,5750;29,2900;12,1700;19,7950;69,7400;1,3100;0,0000;5,3800;1,0900;3,6132;0,0530
26/07/2018;101;636,4100;28,3600;13,3100;20,5025;73,7000;1,5400;0,2530;4,8800;0,0000;4,3700;0,0200
27/07/2018;102;646,3150;26,5000;13,3100;20,4400;71,6000;1,9900;0,0000;4,7700;0,5930;5,5402;0,0450
28/07/2018;103;655,0500;26,2300;11,2400;19,8800;68,8800;1,9500;0,7860;5,0600;0,0000;5,5547;0,0479
29/07/2018;104;663,5200;26,8300;10,1100;19,3275;66,6600;1,9800;0,4410;5,2800;0,0000;5,9782;0,0520
30/07/2018;105;672,0900;25,9700;11,1700;18,9825;71,9000;2,1400;0,0000;4,9000;0,0000;4,2612;0,0332
31/07/2018;106;681,6550;26,8300;12,3000;19,0975;69,7800;1,7000;0,0000;5,0300;0,5450;6,2438;0,0435
01/08/2018;107;692,0400;30,3600;10,7700;19,4775;69,5800;1,1700;0,3350;5,2000;1,1930;5,7908;0,0392
02/08/2018;108;703,6600;34,1600;13,2400;20,6900;63,0000;1,1500;0,8530;5,5700;0,2690;6,5239;0,0420
03/08/2018;109;716,5800;34,9600;15,8400;22,1325;60,1500;1,4900;0,0260;5,8000;0,3200;4,8508;0,0450
04/08/2018;110;728,7950;33,7600;14,4300;22,9475;60,1400;1,1100;0,1010;5,4500;0,0000;4,8868;0,0676
05/08/2018;111;739,2500;32,0300;10,9100;23,3375;62,6400;1,2000;0,0000;5,3400;0,0000;5,6292;0,0313
06/08/2018;112;751,5650;33,3600;14,6300;23,3475;58,4800;1,4600;0,0000;5,6900;0,3850;5,3284;0,0280
07/08/2018;113;760,0000;24,7000;12,1700;21,7275;65,0800;3,6300;0,0000;5,4800;0,0000;4,6219;0,0506
08/08/2018;114;768,1500;26,3000;8,4400;20,3300;67,9500;2,2300;0,1220;5,0300;0,4390;4,7379;0,0713
09/08/2018;115;773,9650;21,6300;9,0400;18,6725;66,0000;2,3900;0,0000;4,6900;0,0000;4,4597;0,0441
10/08/2018;116;781,4150;24,9000;5,8400;16,5875;67,0800;1,1100;0,0000;4,4100;0,9030;4,1648;0,0276
11/08/2018;117;790,4900;28,1500;9,5700;16,7850;65,2400;1,3400;0,7010;4,8800;0,0000;3,6550;0,0200
12/08/2018;118;799,4600;26,5000;11,4400;17,1850;68,9500;2,5600;0,0490;4,8200;0,2430;5,8463;0,0391
13/08/2018;119;807,5750;26,2300;9,3000;17,8700;69,4700;2,1200;0,0000;4,9700;1,0870;3,9398;0,0301
14/08/2018;120;815,8250;26,5000;8,1100;18,3950;70,0000;1,1700;0,0000;4,4100;0,0000;4,2729;0,0540
15/08/2018;121;824,6700;27,6900;8,0400;18,0950;69,6800;1,0700;0,2130;4,5100;0,0550;4,9913;0,0294
16/08/2018;122;834,6300;29,1500;10,7700;18,1550;66,4700;1,9300;0,0980;5,2500;0,0000;3,7984;0,0519
17/08/2018;123;841,9100;24,5600;9,9700;17,8175;71,3000;1,9900;0,0000;4,1000;0,0000;3,0534;0,0298
18/08/2018;124;849,4250;25,0300;5,2400;17,2150;67,2200;1,1100;0,0000;4,1800;1,4840;3,4438;0,0648
19/08/2018;125;858,3750;27,9000;6,4400;17,0925;62,8000;1,4600;1,3140;4,7500;0,0530;4,0804;0,0215
20/08/2018;126;867,8500;28,9500;8,0400;16,9000;61,6500;1,3100;0,0000;4,5800;0,6340;4,3044;0,0503
21/08/2018;127;877,7250;29,7500;8,6400;17,5875;62,4700;1,0700;0,0000;4,4400;0,1140;3,7617;0,0508
22/08/2018;128;888,5850;29,8800;11,8400;18,8575;68,5500;1,2400;0,2020;4,3000;0,0000;4,3127;0,0262
23/08/2018;129;898,9450;29,9500;10,7700;19,3675;65,7800;1,3000;0,0000;4,6600;0,5410;4,2194;0,0307
24/08/2018;130;906,4600;25,0300;7,8400;18,7950;71,7000;1,1100;0,7000;3,8200;0,2170;2,5272;0,0200
25/08/2018;131;913,6400;24,3600;7,0400;17,9350;71,5000;1,0400;0,0000;3,7100;1,0140;3,5949;0,0450
26/08/2018;132;921,9200;26,5600;7,9000;17,1375;76,2000;0,8900;0,3830;3,7900;0,8800;3,4597;0,0420
27/08/2018;133;931,6150;28,2200;11,1700;17,1075;71,2000;1,1600;0,7640;3,9600;0,0000;4,4536;0,0276
28/08/2018;134;941,7700;26,1900;14,1200;17,8150;66,1700;2,3200;0,0000;4,2200;0,0000;3,5776;0,0200
29/08/2018;135;950,6050;26,0300;11,6400;18,4600;73,7000;1,4900;0,1980;4,1200;0,3960;4,1679;0,0305
30/08/2018;136;958,8350;26,0900;10,3700;18,6350;73,1000;1,2800;0,1770;3,8500;1,3090;4,5593;0,0319
31/08/2018;137;967,4100;27,1500;7,8400;18,1775;67,4800;1,0200;0,9040;3,9600;0,1360;4,3593;0,0364
01/09/2018;138;976,8350;28,2200;10,6300;18,0675;73,2000;1,1600;0,3540;4,0900;0,0000;5,0741;0,0618
02/09/2018;139;987,5200;30,0800;11,3700;18,4000;68,2200;1,5300;0,0000;4,4600;0,2320;3,1468;0,0565
03/09/2018;140;997,7450;27,4100;13,0400;18,7225;69,4000;1,8000;0,0500;3,7300;0,0010;4,7463;0,0465
04/09/2018;141;1006,5750;25,5600;12,1000;19,0075;68,8100;1,4700;0,0920;3,9000;3,3890;2,4998;0,0259
05/09/2018;142;1012,3050;21,2300;10,2300;18,0725;82,6900;1,7000;2,1110;2,6600;0,1210;3,0431;0,0390
06/09/2018;143;1018,1500;21,6900;7,8400;16,8050;79,4000;1,8100;0,0000;2,9800;0,5840;2,6078;0,0283
07/09/2018;144;1024,5300;22,7600;7,7100;15,7925;76,7000;1,3000;0,0000;3,3800;0,0400;3,6423;0,0519
08/09/2018;145;1031,8100;24,5600;8,9600;15,2675;76,3000;1,9600;0,0000;3,7200;1,2600;2,0882;0,0474
09/09/2018;146;1038,3750;22,5600;10,5700;15,2900;83,4000;1,5300;0,2610;2,5500;0,3600;3,5286;0,0348
10/09/2018;147;1045,6550;24,5600;8,7700;15,6475;77,4000;1,1000;0,6560;3,4000;1,2380;3,7553;0,0373
11/09/2018;148;1054,3300;27,3500;9,7700;16,3100;72,8000;1,1800;0,6050;3,7400;0,0000;4,0306;0,0646
12/09/2018;149;1063,2750;27,8900;9,8300;16,7425;72,6000;1,2400;0,4100;3,7300;0,0000;4,0708;0,0292
13/09/2018;150;1072,2350;27,1500;10,7700;17,5050;75,6000;0,9800;0,0000;3,4500;0,0000;2,8389;0,0398
14/09/2018;151;1080,7450;27,0200;9,4400;17,9725;74,9000;1,0600;0,3110;3,4000;0,0000;2,7277;0,0419
15/09/2018;152;1089,6050;27,2200;10,5000;18,2150;74,0000;1,1200;0,2470;3,4500;1,0770;3,8303;0,0595
16/09/2018;153;1098,1750;26,9700;10,1700;18,0750;72,9000;1,2200;0,0000;3,1600;0,0000;3,6325;0,0416
17/09/2018;154;1106,6900;27,0300;9,5700;18,0850;68,5900;1,3700;0,0000;3,3700;0,4560;4,3149;0,0200
18/09/2018;155;1115,4500;26,5500;10,9700;18,0975;67,8800;1,6700;0,0000;3,7200;0,0000;3,6826;0,0417
19/09/2018;156;1123,4300;25,9600;8,9000;17,7425;73,3000;1,5200;0,0640;3,3500;1,3540;4,7250;0,0345
20/09/2018;157;1132,5450;28,2300;8,4400;17,7325;65,3100;1,8500;0,3550;3,9700;1,0260;3,3703;0,0445
21/09/2018;158;1139,9250;24,7600;9,2300;17,3325;73,0000;1,9400;0,4630;3,2600;0,4060;3,6271;0,0621
22/09/2018;159;1148,5700;27,2900;9,5000;17,2575;75,3000;1,2800;0,4190;3,2400;0,1610;2,8342;0,0353
23/09/2018;160;1159,0250;29,6100;11,3000;17,7925;72,7000;1,5500;0,1000;3,8700;0,2080;3,4176;0,0632
24/09/2018;161;1165,6700;23,2900;8,3700;17,3225;75,7000;1,4100;0,0000;2,8000;0,5300;3,0286;0,0572
25/09/2018;162;1171,5850;21,8300;4,7700;16,2250;62,1100;1,0000;0,5700;2,6600;0,0000;3,4150;0,0217
26/09/2018;163;1179,2300;25,2900;4,4400;15,3750;67,5800;1,4200;0,0000;3,1100;0,0000;2,4236;0,0237
27/09/2018;164;1187,9200;26,6800;10,7000;14,9350;71,6000;1,4000;0,3300;3,0300;0,0000;1,8516;0,0378
28/09/2018;165;1196,5150;26,8200;10,3700;15,5225;69,0300;1,6000;0,0000;3,2100;0,6700;2,7352;0,0200
29/09/2018;166;1205,1400;26,4200;10,8300;16,8925;68,1900;1,6400;0,7310;3,2800;0,0090;3,0309;0,0499
30/09/2018;167;1213,1200;25,9600;7,2400;17,1250;65,6200;1,5200;0,2670;3,2400;0,0000;2,9436;0,0573
01/10/2018;168;1218,5000;20,7600;3,1800;15,6900;66,3100;1,2600;0,0000;2,4500;0,3090;2,1653;0,0357
02/10/2018;169;1224,5450;22,0900;0,5800;13,6800;66,3100;1,1500;0,0370;2,6500;0,0000;3,5359;0,0480
03/10/2018;170;1231,5950;24,1000;5,1100;12,7275;59,9500;2,3100;0,0000;3,5400;0,2890;2,3826;0,0338
04/10/2018;171;1239,5750;25,9600;3,7700;12,3400;65,7800;1,1400;0,0000;2,7800;0,0000;2,7657;0,0457
05/10/2018;172;1247,0250;24,9000;5,3100;12,8875;63,1000;1,4100;0,0000;2,9200;0,2510;2,8385;0,0453
06/10/2018;173;1251,1750;18,3000;3,6400;12,8725;72,9000;2,8000;0,0000;2,3800;0,0030;2,1363;0,0211
07/10/2018;174;1252,9250;13,5000;1,3000;11,2100;70,4000;2,8100;0,0000;2,1600;0,7750;1,8462;0,0204
08/10/2018;175;1256,8350;17,8200;0,3100;9,9050;75,6000;1,6600;0,2940;2,1300;0,0000;2,6346;0,0392
09/10/2018;176;1260,9100;18,1500;2,3700;8,8725;72,2000;1,7900;0,1350;2,2900;0,5830;2,1283;0,0596
10/10/2018;177;1265,5900;19,3600;3,3700;9,2125;71,9000;1,8300;0,3300;2,2000;0,5880;1,7460;0,0467
11/10/2018;178;1269,7850;17,9600;10,4300;10,7250;83,2000;2,9100;1,0160;2,0600;0,9140;2,3461;0,0491
12/10/2018;179;1274,6350;19,7000;7,3700;11,9675;81,8000;2,4200;0,8610;2,0500;0,2420;2,0157;0,0431
13/10/2018;180;1280,4150;21,5600;9,2300;13,3800;76,9000;2,0700;0,0000;2,2000;1,0780;2,3771;0,0431
14/10/2018;0;0,0000;16,6400;5,7700;13,0125;84,6000;4,4800;1,0100;1,7100;0,8740;0,7438;0,0301
15/10/2018;0;0,0000;10,0300;5,1700;11,6325;94,8000;1,3600;0,8400;0,7200;0,4570;1,2321;0,0275
16/10/2018;0;0,0000;16,6200;4,3700;10,6475;87,6000;1,2400;0,0000;1,5000;0,0000;1,3523;0,0200
17/10/2018;0;0,0000;16,8200;1,9800;9,2475;85,4000;1,0100;0,0000;1,4100;0,0000;1,7377;0,0291
18/10/2018;0;0,0000;19,0200;7,2400;10,1050;74,2000;2,4000;0,0000;2,0500;0,7990;2,4140;0,0403
19/10/2018;0;0,0000;21,0200;5,6400;11,3000;77,4000;2,3600;0,0000;2,2700;0,0000;2,5382;0,0485
20/10/2018;0;0,0000;19,0900;4,8400;12,1800;71,7000;3,2500;0,0000;2,2500;0,0000;2,3574;0,0353
21/10/2018;0;0,0000;21,3600;7,8400;13,1950;75,3000;2,1900;0,0000;2,3100;0,0300;2,1111;0,0398
22/10/2018;0;0,0000;20,7600;3,7000;12,7050;71,1000;1,8600;0,0000;2,3800;0,0000;2,7971;0,0262
23/10/2018;0;0,0000;19,7600;0,4400;11,9300;72,6000;1,9100;0,0000;2,1600;0,0000;3,2030;0,0317
24/10/2018;0;0,0000;22,6300;0,7800;11,3575;56,9800;1,8500;0,0000;2,8700;0,0000;1,5254;0,0549
25/10/2018;0;0,0000;20,2900;3,4400;10,3625;68,0900;1,0000;0,0000;1,6800;0,5750;1,0970;0,0562
26/10/2018;0;0,0000;16,2400;4,5700;9,9625;78,6000;1,0600;0,0000;1,1300;0,0000;1,7482;0,0267
27/10/2018;0;0,0000;9,4300;0,0400;8,8250;73,7000;3,4100;0,0000;1,6100;0,0000;1,5133;0,0426
28/10/2018;0;0,0000;6,8400;-0,2900;6,7200;77,7000;4,0000;0,0000;1,4300;0,0000;1,5797;0,0486
29/10/2018;0;0,0000;8,1000;-1,3600;5,1575;73,7000;3,5600;0,0000;1,3900;16,0330;0,4622;0,0427
30/10/2018;0;0,0000;5,9100;2,5000;3,7875;97,5400;3,1200;12,2100;0,6700;0,0000;1,2911;0,0421
31/10/2018;0;0,0000;11,5600;-0,5600;3,9400;84,8000;2,0400;0,0000;1,2900;0,3970;1,1906;0,0625
01/11/2018;0;0,0000;9,8300;-1,3000;4,7675;87,1000;1,7500;0,0000;0,9100;0,1410;2,0237;0,0413
02/11/2018;0;0,0000;17,2300;2,7000;6,4525;82,6000;2,3800;0,0000;1,7300;4,3360;0,8083;0,0436
03/11/2018;0;0,0000;13,3000;1,3100;6,8525;92,0000;0,7600;6,7000;0,8500;6,5400;0,5234;0,0423
04/11/2018;0;0,0000;9,3000;-0,5000;6,7000;98,6000;1,5600;4,7200;0,5200;0,4290;0,9978;0,0478
